id,retweet_count,date_created,tweet
1511611396605325312,1,2022-04-06 07:46:55+00:00,b'The carrier has launched a thrice-weekly service between Durban and Harare. https://t.co/XmIdvNnPQG'
1511611377957445634,552,2022-04-06 07:46:51+00:00,"b'RT @PoojaMedia: No Nigerian refs drafted by FIFA to officiate at World Cup in Qatar. \n\nMorroco, Senegal, Algeria &amp; South Africa among other\xe2\x80\xa6'"
1511611375738626048,3,2022-04-06 07:46:51+00:00,b'RT @SARugbymag: The first season of the Vodacom United Rugby Championship is rumoured to have one last twist in store with talk that the 18\xe2\x80\xa6'
1511611328783388673,11,2022-04-06 07:46:39+00:00,"b'RT @MphoIbrahim: ""he who feeds you, controls you"" \n\nThomas Sankara\n\nThe @EFFSouthAfrica is the only organization in South Africa that is ta\xe2\x80\xa6'"
1511611324840779779,0,2022-04-06 07:46:38+00:00,b'Africa: South Africa Welcomes IPCC 6th Assessment Report On Climate Mitigation https://t.co/4wXvzVk1WS #newspapers #feedly'
1511611299200860161,8,2022-04-06 07:46:32+00:00,"b'RT @foreigntanzania: The United Kingdom\xe2\x80\x99s Minister for Africa, South America &amp; Caribbean H.E Vicky Ford visited the Proposed Anti Human Tra\xe2\x80\xa6'"
1511611216443150337,0,2022-04-06 07:46:13+00:00,b'#COVID19  South Africa is no longer in a State of Disaster https://t.co/IBnMnzwmJz'
1511611209052827657,20,2022-04-06 07:46:11+00:00,b'Yes South Africa has an unemployment problem and yes enterpreneurship can help reduce unemployment but it is not fo\xe2\x80\xa6 https://t.co/4X4bIj1M7q'
1511611208058744833,1,2022-04-06 07:46:11+00:00,b'@Velile_Mnyandu I Personally think Stellenbosch is Part of South Africa so they can attend they were at a Wedding t\xe2\x80\xa6 https://t.co/Fwd9QQmKck'
1511611200462807050,52,2022-04-06 07:46:09+00:00,"b""RT @KekoloAnnah: #NoToHealthActAmendment\n@CyrilRamaphosa \n@DlaminiZuma \n@MorningLiveSABC \n@METROFMSA \nDon't use covid to regulate Church ga\xe2\x80\xa6"""
1511611190933434372,126,2022-04-06 07:46:06+00:00,b'RT @Simply_Merica: Traveling just makes me appreciate South Africa more.'
1511611185614962690,0,2022-04-06 07:46:05+00:00,"b'@doctorwho492 @tweetchamp @ConceptualBIG @yairlapid Apartheid South Africa had much more than two million Black residents, ya r3tard.'"
1511611180535754753,0,2022-04-06 07:46:04+00:00,b'@KING58695146 @sepedirock Stop this nonesense. South Africa is full of crime and the criminals are mainly lazy Sout\xe2\x80\xa6 https://t.co/WUrwJnxFjj'
1511611142262693890,4,2022-04-06 07:45:55+00:00,"b""RT @channelafrica1: DJ Black Coffee has returned to South Africa after winning his first Grammy Award.\n\nSouth Africa's most successful DJ t\xe2\x80\xa6"""
1511611138647154694,0,2022-04-06 07:45:54+00:00,b'1. Nelson Mandela \n\nsacrificed a great deal of his life fighting against apartheid in the country before becoming t\xe2\x80\xa6 https://t.co/YsldpjpwQo'
1511611127054336004,0,2022-04-06 07:45:51+00:00,b'@ViCustomerCare A16) South Africa\n\n#ViFanOfTheMatch #IPL2022 #RRvRCB\n@ViCustomerCare'
1511611105486979072,133,2022-04-06 07:45:46+00:00,"b'RT @ali_naka: Today is the day that illegal Immigrant, land Thief and Criminal, Jan Van Riebeeck arrived in South Africa.The illegal Foreig\xe2\x80\xa6'"
1511611086012878853,0,2022-04-06 07:45:41+00:00,b'Fantastic opportunity to showcase new work in South Africa @cryingwildernes @RoundhouseLDN @RichMixLondon\xe2\x80\xa6 https://t.co/lbABaKqZDi'
1511611075950751745,173,2022-04-06 07:45:39+00:00,"b'RT @City_Press: After a video surfaced of pregnant women sleeping on the cold floor at Rahima Moosa Mother and Child Hospital, DA\xe2\x80\x99s Gauteng\xe2\x80\xa6'"
1511611041561649155,1,2022-04-06 07:45:31+00:00,b'Pharmaceutical Society of South Africa Bursary 2023\n\nRead more: https://t.co/kxC9JudmoA https://t.co/Y4IkuX6sdi'
1511611041347690503,1,2022-04-06 07:45:31+00:00,b'RT @channelafrica1: DJ Black Coffee has returned to South Africa after winning his first Grammy Award. | \xf0\x9f\x94\x97 https://t.co/LcVEgOYLpk\n\n#Channe\xe2\x80\xa6'
1511611022683029508,1,2022-04-06 07:45:26+00:00,"b'The @HSRCza, in collaboration with @USAf_ORG\n will on 12 April recognise academics whose research has stood out in\xe2\x80\xa6 https://t.co/DwkRPcep4c'"
1511611019256221700,2,2022-04-06 07:45:26+00:00,"b'RT @ankle_biterr: @peace2strength He\xe2\x80\x99s from South Africa, thus is \xe2\x80\x9cAfrican American\xe2\x80\x9d'"
1511611018081931265,1,2022-04-06 07:45:25+00:00,"b'Teacher Life Science Natural Science at  Centurus Pecanwood \xe2\x80\x93 High School, Broederstroom, North West, South Africa.\xe2\x80\xa6 https://t.co/xcxZAoKhsw'"
1511611006266621955,17,2022-04-06 07:45:22+00:00,b'RT @MwangoCapital: South Africa will reduce its general fuel levy for 2 months and sell part of its strategic oil reserves to mitigate agai\xe2\x80\xa6'
1511610980291289092,3,2022-04-06 07:45:16+00:00,b'RT @joburgindaba: Stephen Forrest: Russia and the Northern Limb make up the majority of future PGMs production. From 2030 higher rhodium an\xe2\x80\xa6'
1511610971047010305,74,2022-04-06 07:45:14+00:00,b'RT @WhiteMelanin: Good Morning From South Africa! @ErivanEsc @Whitelover69 @fsocialclubnew @BlackPussyHeav1 @MilkyWayXX1 @DiverseRelation @\xe2\x80\xa6'
1511610940898394112,0,2022-04-06 07:45:07+00:00,b'@vocalAngel101 South Africa help him'
1511610936179798018,25,2022-04-06 07:45:06+00:00,"b'RT @Amandamakoro2: #NoToHealthActAmendment\nWake up south Africa, fight for your rights, we are not guinea pigs to test their experiments ht\xe2\x80\xa6'"
1511610922971942914,401,2022-04-06 07:45:03+00:00,"b""RT @Climatehope2: Africa doesn't need fossil fuels, it can go straight to renewable energy.\nhttps://t.co/vPe2Agn00X"""
1511610871625269250,173,2022-04-06 07:44:50+00:00,"b'RT @City_Press: After a video surfaced of pregnant women sleeping on the cold floor at Rahima Moosa Mother and Child Hospital, DA\xe2\x80\x99s Gauteng\xe2\x80\xa6'"
1511610866105466881,3,2022-04-06 07:44:49+00:00,"b'In another area of responsibility the members of Alpha Company, flagged down a vehicle that looked suspicious, but\xe2\x80\xa6 https://t.co/Ex4DfvXuut'"
1511610859554054144,39,2022-04-06 07:44:47+00:00,b'RT @Newzroom405: EFF leader Julius Malema will lead a march outside farms owned by billionaire Johann Rupert in Stellenbosch. The party say\xe2\x80\xa6'
1511610810413592576,0,2022-04-06 07:44:36+00:00,b'9NewsAUS: A man has been killed in what is believed to be an attack by a great white shark. #9News\nhttps://t.co/TONSQ51g26'
1511610783536492544,17,2022-04-06 07:44:29+00:00,b'RT @MwangoCapital: South Africa will reduce its general fuel levy for 2 months and sell part of its strategic oil reserves to mitigate agai\xe2\x80\xa6'
1511610782651400198,126,2022-04-06 07:44:29+00:00,b'RT @Simply_Merica: Traveling just makes me appreciate South Africa more.'
1511610746370674688,245,2022-04-06 07:44:20+00:00,b'RT @TshweuMoleme: One of them will become the president of South Africa. Which one &amp; why? https://t.co/GdTbh4jU77'
1511610728066822146,8,2022-04-06 07:44:16+00:00,"b'RT @SABCNews: South Africa\xe2\x80\x99s Grammy award-winning artist DJ Black Coffee, whose real name is Nkosinathi Maphumulo,  has landed at the O.R.\xe2\x80\xa6'"
1511610719862620162,2,2022-04-06 07:44:14+00:00,b'RT @Iam_DanLu: South Africa your boy is coming \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/02BXFJ0wUp'
1511610690133504002,2,2022-04-06 07:44:07+00:00,"b'RT @Tabudim: We were taught about Jan van Riebeck in standard 4. Damn, they made it sound like the best thing that happened to South Africa.'"
1511610688225042433,6,2022-04-06 07:44:07+00:00,b'RT @mc_sekgala: South Africa has 504 political parties currently registered with IEC with 325 of these contested last election...Anc has be\xe2\x80\xa6'
1511610651873054724,0,2022-04-06 07:43:58+00:00,b'President Joe Biden\xe2\x80\x99s public approval rating up three points to\xc2\xa045% https://t.co/64omgYlohW'
1511610647682985991,28,2022-04-06 07:43:57+00:00,b'RT @fredeverything: South Africa wants to break my internet today \xf0\x9f\x98\x82\xf0\x9f\x98\xac'
1511610634479280131,3753,2022-04-06 07:43:54+00:00,"b""RT @RealBlackCoffee: \xe2\x80\x9cI'm just a DJ, I don't have all the answers,as South Africa, we need to have a 'family meeting', to discuss who are w\xe2\x80\xa6"""
1511610624253562884,0,2022-04-06 07:43:51+00:00,b'@SantiEspositoAU Or the democratic movement in South Africa which was met with by declaring Nelson Mandela an inter\xe2\x80\xa6 https://t.co/4j2J9fyz3C'
1511610621518876675,3,2022-04-06 07:43:51+00:00,"b'RT @USAf_ORG: The @HSRCza, in collaboration with @USAf_ORG will on 12 April recognise academics whose research has stood out in demonstrati\xe2\x80\xa6'"
1511610621078421505,107,2022-04-06 07:43:51+00:00,b'RT @Judaeda3: \xf0\x9f\x98\xb3Is this too late??\xf0\x9f\x91\x87\xf0\x9f\x91\x87\nThe Department of Home Affairs is set to take a hard look at high-flying pastors who\xe2\x80\x99ve moved to South\xe2\x80\xa6'
1511610586454536195,0,2022-04-06 07:43:42+00:00,b'@octavo8 @bexb1984 @CadeCombs @jilliancyork He left South Africa as a wealthy White young man like others because A\xe2\x80\xa6 https://t.co/HVhlRVj55Y'
1511610579055792129,130,2022-04-06 07:43:41+00:00,b'RT @wesleyfestersa: Two major things happened on 6 April in South Africa.  \n \nIn 1652 Jan Van Riebeeck and his descendants started systemat\xe2\x80\xa6'
1511610568880308227,0,2022-04-06 07:43:38+00:00,"b'@jaycee1001 I spent most of my life in South Africa, love the Bush and its wildlife.  These dogs are brilliant hunt\xe2\x80\xa6 https://t.co/3MGEYRFSTm'"
1511610567752134661,901,2022-04-06 07:43:38+00:00,"b'RT @Judaeda3: \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94We need to retweet this video as many as we can, is this not what Operation Dudula is doing in South Africa right? https:/\xe2\x80\xa6'"
1511610515935703041,6,2022-04-06 07:43:26+00:00,"b'RT @USAf_ORG: The @HSRCza, in collaboration with @USAf_ORG will on 12 April recognise academics whose research has stood out in demonstrati\xe2\x80\xa6'"
1511610513393868800,86,2022-04-06 07:43:25+00:00,"b'RT @MbalulaFikile: Welcome Home Black Coffee  Once again, he\xe2\x80\x99s done South Africa proud!  Join us this Tuesday, 5 April 2022 at OR Tambo Int\xe2\x80\xa6'"
1511610507429654531,8,2022-04-06 07:43:23+00:00,b'RT @LetsFreeTheCape: South Africa has the HIGHEST unemployment rate IN THE WORLD - and it is almost entirely self-inflicted!'
1511610502438428672,14,2022-04-06 07:43:22+00:00,b'RT @mzukisij: Like Solomon Mahlangu we will continue to fight for total liberation of Black South Africa til the end'
1511610501767344132,3,2022-04-06 07:43:22+00:00,"b'RT @USAf_ORG: The @HSRCza, in collaboration with @USAf_ORG will on 12 April recognise academics whose research has stood out in demonstrati\xe2\x80\xa6'"
1511610496457355271,0,2022-04-06 07:43:21+00:00,"b'@NkosiTheWise We discuss tactics I remember when we were about to play pirates, chiefs and stars of africa there wh\xe2\x80\xa6 https://t.co/ooYzpsTX2V'"
1511610473187360768,37,2022-04-06 07:43:15+00:00,b'RT @Maureen98773600: Now we can see that government of South Africa hates churches\n@CyrilRamaphosa\n@CityofJoburgZA\n@David_Makhura\n#NoToHeal\xe2\x80\xa6'
1511610472138784770,1,2022-04-06 07:43:15+00:00,"b'RT @USAf_ORG: The @HSRCza, in collaboration with @USAf_ORG will on\xc2\xa012 April\xc2\xa0recognise academics whose research has stood out in demonstrati\xe2\x80\xa6'"
1511610437992857602,1,2022-04-06 07:43:07+00:00,"b'RT @USAf_ORG: The @HSRCza, in collaboration with @USAf_ORG will on\xc2\xa012 April\xc2\xa0recognise academics whose research has stood out in demonstrati\xe2\x80\xa6'"
1511610399078199296,0,2022-04-06 07:42:58+00:00,"b'When will President @CyrilRamaphosa reach out to the richest man in the world, South African born @elonmusk and con\xe2\x80\xa6 https://t.co/IgnkHWzapc'"
1511610380841275393,39,2022-04-06 07:42:53+00:00,b'RT @Newzroom405: EFF leader Julius Malema will lead a march outside farms owned by billionaire Johann Rupert in Stellenbosch. The party say\xe2\x80\xa6'
1511610369533353997,38,2022-04-06 07:42:51+00:00,b'RT @Biketruck: One of the great things about South Africa is they take Health and Safety VERY seriously! Notice he\xe2\x80\x99s wearing a Hi Viz jacke\xe2\x80\xa6'
1511610354819899392,0,2022-04-06 07:42:47+00:00,b'South Africa: Release of Sixth Assessment Report On Climate Change Mitigation Welcomed https://t.co/2b9B7TbJmu #newspapers #feedly'
1511610350482960389,0,2022-04-06 07:42:46+00:00,b'Book My Funiture Move\n\nWe are considered as one of the most reputable moving companies in and around South Africa.\xe2\x80\xa6 https://t.co/cUv67hPmjM'
1511610330102833152,0,2022-04-06 07:42:41+00:00,b'South Africa: NSFAS to Release Funds to Institutions https://t.co/WkqZvIq7IK #newspapers #feedly'
1511610303796105216,133,2022-04-06 07:42:35+00:00,"b'RT @ali_naka: Today is the day that illegal Immigrant, land Thief and Criminal, Jan Van Riebeeck arrived in South Africa.The illegal Foreig\xe2\x80\xa6'"
1511610279095934984,0,2022-04-06 07:42:29+00:00,b'Diepsloot shutdown: Residents demand more police as murders soar https://t.co/CuOyRVQXli https://t.co/xLGEc2ILu8'
1511610271395102724,5,2022-04-06 07:42:27+00:00,b'RT @SolarAid: \xe2\x80\x9cAfrica\xe2\x80\x99s vast #RenewableEnergy sources should be a priority not just for the continent but also for the world racing to fulf\xe2\x80\xa6'
1511610270073847808,0,2022-04-06 07:42:27+00:00,"b""virat kobold India Predicted XI For 1st ODI vs South Africa: A Debut Likely In KL Rahul's First Outing As India's W\xe2\x80\xa6 https://t.co/66ONBeW2cF"""
1511610267926470657,173,2022-04-06 07:42:26+00:00,"b'RT @City_Press: After a video surfaced of pregnant women sleeping on the cold floor at Rahima Moosa Mother and Child Hospital, DA\xe2\x80\x99s Gauteng\xe2\x80\xa6'"
1511610260884185091,126,2022-04-06 07:42:25+00:00,b'RT @Simply_Merica: Traveling just makes me appreciate South Africa more.'
1511610245692416009,11,2022-04-06 07:42:21+00:00,b'RT @leeolney3: #30DayChartChallenge 06 data day: Our World In Data\n\nCereal yield in South America (1961 - 2019). Data from https://t.co/yr1\xe2\x80\xa6'
1511610225777913857,81,2022-04-06 07:42:16+00:00,b'RT @EFFSouthAfrica: [In Pictures]: EFF Spokesperson @Sinawo_Thambo speaking to NewzRoom Africa ahead of the EFF picket at Johann Rupert far\xe2\x80\xa6'
1511610223760490496,11,2022-04-06 07:42:16+00:00,b'RT @leeolney3: #30DayChartChallenge 06 data day: Our World In Data\n\nCereal yield in South America (1961 - 2019). Data from https://t.co/yr1\xe2\x80\xa6'
1511610222548340737,16,2022-04-06 07:42:16+00:00,"b'RT @NaleMUpdates: To Alphas not in South Africa, you can contribute via Flutterwave. We also have a PayPal account.\n#AlphasProject\nM&amp;G CHAL\xe2\x80\xa6'"
1511610214579060741,4,2022-04-06 07:42:14+00:00,"b'RT @dtituhcgcztk: @musyokitito @Africa_Archives And Zimbabweans will come to South Africa, kill South Africans, destroy and steal the rail\xe2\x80\xa6'"
1511610209495568384,0,2022-04-06 07:42:12+00:00,b'South Africa: MEC Lina Miga Congratulates Nandi Mmakola On New Leadership for Provincial SAWIC https://t.co/jktwKDukkn #newspapers #feedly'
1511610194001895424,17,2022-04-06 07:42:09+00:00,b'RT @MwangoCapital: South Africa will reduce its general fuel levy for 2 months and sell part of its strategic oil reserves to mitigate agai\xe2\x80\xa6'
1511610174208983042,16,2022-04-06 07:42:04+00:00,b'RT @StatiSense: 3 YRS FOREIGN INVESTMENTS FROM AFRICA COUNTRIES TO NIGERIA\n\n1 \xf0\x9f\x87\xbf\xf0\x9f\x87\xa6South Africa: $4.28\n2 \xf0\x9f\x87\xb2\xf0\x9f\x87\xbaMauritius: $1.7b\n3 \xf0\x9f\x87\xaa\xf0\x9f\x87\xacEgypt: $251.3m\xe2\x80\xa6'
1511610156919971842,0,2022-04-06 07:42:00+00:00,"b""My children's book Brave Bora was this past weekend featured on The Weekend Argus, a newspaper in South Africa! \xf0\x9f\xa4\x97 https://t.co/dPH2AL4ixv"""
1511610154944507908,101,2022-04-06 07:41:59+00:00,b'RT @Osswellngubane: SOUTH AFRICA WAKE UP  #NoToHealthActAmendment https://t.co/2bjN9A9iZ5'
1511610153937817600,47,2022-04-06 07:41:59+00:00,"b'RT @RiaanSalie: In 2022, the Internet Censorship bill was promulgated and a proposal to link citizens biometric data to SIM cards was initi\xe2\x80\xa6'"
1511610152994095104,1501,2022-04-06 07:41:59+00:00,"b'RT @DrEricDing: Watching\xe2\x80\x94South Africa\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6 may have a new subvariant, 66% dominant\xe2\x80\x94the BA2+L452R group is a #BA2 subtype that mixes with an in\xe2\x80\xa6'"
1511610151861690369,29,2022-04-06 07:41:59+00:00,b'RT @Cecafaonline: Simba SC to face South Africa\xe2\x80\x99s Orlando Pirates in Confederation Cup quarters\nhttps://t.co/DWZf3AJDnx https://t.co/M3TI1D\xe2\x80\xa6'
1511610145385553921,1,2022-04-06 07:41:57+00:00,"b'RT @Varungiri0: 71* and 14 vs South Africa A\n275,63,48,165 ..innings of Sarfaraz khan in #Ranjitrophy this time\n\nUnfortunately, these mammo\xe2\x80\xa6'"
1511610143796039681,75,2022-04-06 07:41:57+00:00,b'RT @PatriotsWays: @RDog861 @WenMaMa2 @ImaP91 @1Btchen @47angb @ArtemisChannel @BellaUnshaken @Cali_Cris1 @Corbelious @david_gaisbauer @emma\xe2\x80\xa6'
1511610131972247552,8,2022-04-06 07:41:54+00:00,b'RT @LetsFreeTheCape: South Africa has the HIGHEST unemployment rate IN THE WORLD - and it is almost entirely self-inflicted!'
1511610101710393354,8,2022-04-06 07:41:47+00:00,b'RT @mbalzantuli1: WE LOVE BUVEE\n#Venuss_RSA \n#ZuluVegan\nWait and see. They will rock South Africa like never before'
1511610059595333633,901,2022-04-06 07:41:37+00:00,"b'RT @Judaeda3: \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94We need to retweet this video as many as we can, is this not what Operation Dudula is doing in South Africa right? https:/\xe2\x80\xa6'"
1511610043929702400,7,2022-04-06 07:41:33+00:00,b'RT @OperationDudula: Racism is taught to them as kids they are breast fed it from birth.\n\nEvery Black South African grows up loving fellow\xe2\x80\xa6'
1511610037403271170,8,2022-04-06 07:41:31+00:00,b'RT @EuniceSeroe: South Africa deports only 300 Zimbabweans a day but we have more than 15 million undocumented Zimbabweans in this country.\xe2\x80\xa6'
1511610032412151808,0,2022-04-06 07:41:30+00:00,b'Dear @CyrilRamaphosa @PresidencyZA  if a hospital in Zimbabwe is empty ask yourself where they getting their medica\xe2\x80\xa6 https://t.co/856GOsZzlh'
1511610028100399110,2,2022-04-06 07:41:29+00:00,b'It is about time that a reality show about the tat business in the eyes of Africans be broadcasted in  South Africa\xe2\x80\xa6 https://t.co/ul2jCH28mI'
1511610020663808005,81,2022-04-06 07:41:27+00:00,b'RT @EFFSouthAfrica: [In Pictures]: EFF Spokesperson @Sinawo_Thambo speaking to NewzRoom Africa ahead of the EFF picket at Johann Rupert far\xe2\x80\xa6'
1511609992289398786,16,2022-04-06 07:41:21+00:00,"b'RT @NaleMUpdates: To Alphas not in South Africa, you can contribute via Flutterwave. We also have a PayPal account.\n#AlphasProject\nM&amp;G CHAL\xe2\x80\xa6'"
