id,retweet_count,date_created,tweet
1511012505849638914,78,2022-04-04 16:07:09+00:00,b'RT @EFFSouthAfrica: The EFF will picket at the farms of Johann Rupert in Mpumalanga on Wednesday the 6th of April 2022. It was on this day\xe2\x80\xa6'
1511012501508472836,9,2022-04-04 16:07:08+00:00,"b'RT @cchukudebelu: Julius Malema understands the long-term risk to South Africa.\n\nOther politicians like Herman Mashaba, are merely riding t\xe2\x80\xa6'"
1511012501374259212,3284,2022-04-04 16:07:08+00:00,b'RT @spectatorindex: Unemployment rate.\n\nSouth Africa: 35.3%\nSpain: 13.3%\nTurkey: 11.4%\nBrazil: 11.2%\nItaly: 8.5%\nFrance: 7.4%\nArgentina: 7%\xe2\x80\xa6'
1511012497154875396,0,2022-04-04 16:07:07+00:00,b'@elonmusk A friend of elon from South Africa \xf0\x9f\x87\xbf\xf0\x9f\x87\xa6 i follow back'
1511012487906353155,0,2022-04-04 16:07:05+00:00,b'2021 Budget Deficit \n\nUSA\n$2.8 trillion \n12.4% of GDP\n\nUK\n\xc2\xa3250 billion \n14.9% of GDP\n\nSouth Africa\nR551.9 billion\xe2\x80\xa6 https://t.co/zHri6bnzwh'
1511012485217894400,3717,2022-04-04 16:07:04+00:00,b'RT @thisha_omuhle: You\xe2\x80\x99re not careless with money or bad at budgeting. The cost of living in South Africa is genuinely absurd.'
1511012463755599880,3284,2022-04-04 16:06:59+00:00,b'RT @spectatorindex: Unemployment rate.\n\nSouth Africa: 35.3%\nSpain: 13.3%\nTurkey: 11.4%\nBrazil: 11.2%\nItaly: 8.5%\nFrance: 7.4%\nArgentina: 7%\xe2\x80\xa6'
1511012446646984708,5,2022-04-04 16:06:55+00:00,"b'RT @AthiBam3: @sadi18032311 Thanks, patriot....We have to continue waging war against these propagandists. South Africa is the only country\xe2\x80\xa6'"
1511012441479647234,3717,2022-04-04 16:06:53+00:00,b'RT @thisha_omuhle: You\xe2\x80\x99re not careless with money or bad at budgeting. The cost of living in South Africa is genuinely absurd.'
1511012429098098688,3780,2022-04-04 16:06:51+00:00,"b'RT @AfricaFactsZone: Black Coffee, a South African DJ has won the Grammy for the Best Dance/Electronic Music Album for his album, Subconsci\xe2\x80\xa6'"
1511012425121808386,1085,2022-04-04 16:06:50+00:00,"b'RT @SirJerryMokoena: Cyril must stop selling the idea that South Africa needs a renewed ANC. What South Africa needs is a fresh start, one\xe2\x80\xa6'"
1511012421628051461,0,2022-04-04 16:06:49+00:00,b'This ANC government will fail even if you chased all the African migrants you call foreigners in South Africa. We h\xe2\x80\xa6 https://t.co/7eUaX0ERA5'
1511012414967455749,3780,2022-04-04 16:06:47+00:00,"b'RT @AfricaFactsZone: Black Coffee, a South African DJ has won the Grammy for the Best Dance/Electronic Music Album for his album, Subconsci\xe2\x80\xa6'"
1511012380586741766,3,2022-04-04 16:06:39+00:00,"b""RT @RetailnvestorZw: 25.3.22\nAfrican Markets\nYTD %\n1. Namibia \xf0\x9f\x87\xb3\xf0\x9f\x87\xa6 \n2. Zimbabwe \xf0\x9f\x87\xbf\xf0\x9f\x87\xbc \n3. South Africa \xf0\x9f\x87\xbf\xf0\x9f\x87\xa6 \n\n* Zim Jan-Mar '22 \nInflation: +19.83\xe2\x80\xa6"""
1511012375238950917,4805,2022-04-04 16:06:38+00:00,b'RT @Manqoba_Mbuli: South Africa here is the Fastest under-18 female sprinter in the WORLD 17 year old Viwe Jingqi\xf0\x9f\x8f\x81\xf0\x9f\x8f\x81\xf0\x9f\x8f\x81\xf0\x9f\xa5\x87\xf0\x9f\xa5\x87\xf0\x9f\xa5\x87\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6 https://t.co/\xe2\x80\xa6'
1511012372546301952,4805,2022-04-04 16:06:37+00:00,b'RT @Manqoba_Mbuli: South Africa here is the Fastest under-18 female sprinter in the WORLD 17 year old Viwe Jingqi\xf0\x9f\x8f\x81\xf0\x9f\x8f\x81\xf0\x9f\x8f\x81\xf0\x9f\xa5\x87\xf0\x9f\xa5\x87\xf0\x9f\xa5\x87\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6 https://t.co/\xe2\x80\xa6'
1511012353370112002,1410,2022-04-04 16:06:32+00:00,"b'RT @DrEricDing: Watching\xe2\x80\x94South Africa\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6 may have a new subvariant, 66% dominant\xe2\x80\x94the BA2+L452R group is a #BA2 subtype that mixes with an in\xe2\x80\xa6'"
1511012351805464577,3284,2022-04-04 16:06:32+00:00,b'RT @spectatorindex: Unemployment rate.\n\nSouth Africa: 35.3%\nSpain: 13.3%\nTurkey: 11.4%\nBrazil: 11.2%\nItaly: 8.5%\nFrance: 7.4%\nArgentina: 7%\xe2\x80\xa6'
1511012349158858765,0,2022-04-04 16:06:31+00:00,b'While South Africa remains to be the rape capital of the world. We even had a president who is a rapist over here i\xe2\x80\xa6 https://t.co/6cmHtG6VDx'
1511012348819083268,23,2022-04-04 16:06:31+00:00,b'RT @SkySportsNews: Left-arm spinner Keshav Maharaj took seven wickets as South Africa made light work of bowling Bangladesh out for 53 in t\xe2\x80\xa6'
